race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status
1954_2,stevenson,kuzma,5,12,12,0.0,199,+1 Lap
1954_2,faulkner,kuzma,5,12,12,0.0,199,+1 Lap
1954_2,ayulo,kuzma,22,13,13,0.0,197,+3 Laps
1954_2,sweikert,kurtis_kraft,9,14,14,0.0,197,+3 Laps
1954_2,darter,kurtis_kraft,8,15,15,0.0,196,+4 Laps
1954_2,bettenhausen,kurtis_kraft,8,15,15,0.0,196,+4 Laps
1954_2,jackson,kurtis_kraft,8,15,15,0.0,196,+4 Laps
1954_2,teague,kurtis_kraft,8,15,15,0.0,196,+4 Laps
1954_2,mccoy,kurtis_kraft,20,16,16,0.0,194,+6 Laps
1954_2,reece,pankratz,7,17,17,0.0,194,+6 Laps
1954_2,elisian,stevens,31,18,18,0.0,193,+7 Laps
1954_2,bob_scott,stevens,31,18,18,0.0,193,+7 Laps
1954_2,armi,kurtis_kraft,33,19,19,0.0,193,+7 Laps
1954_2,fonder,kurtis_kraft,33,19,19,0.0,193,+7 Laps
1954_2,davies,kurtis_kraft,10,R,20,0.0,191,Spun off
1954_2,rathmann,kurtis_kraft,10,R,20,0.0,191,Spun off
1954_2,hanks,kurtis_kraft,10,R,20,0.0,191,Spun off
1954_2,connor,kurtis_kraft,12,R,21,0.0,181,Spun off
1954_2,ward,pawl,16,R,22,0.0,172,Retired
1954_2,johnson,pawl,16,R,22,0.0,172,Retired
1954_2,teague,kurtis_kraft,17,R,23,0.0,168,Clutch
1954_2,hartley,kurtis_kraft,17,23,23,0.0,168,Clutch
1954_2,linden,nichels,4,R,24,0.0,165,Retired
1954_2,daywalt,nichels,4,R,24,0.0,165,Retired
1954_2,thomson,nichels,4,R,24,0.0,165,Retired
1954_2,linden,schroeder,23,R,25,0.0,165,Suspension
1954_2,bob_scott,schroeder,23,R,25,0.0,165,Suspension
1954_2,hoyt,kurtis_kraft,30,R,26,0.0,130,Engine
1954_2,daywalt,kurtis_kraft,2,R,27,0.0,111,Accident
1954_2,rathmann,kurtis_kraft,28,R,28,0.0,110,Accident
1954_2,flaherty,kurtis_kraft,28,R,28,0.0,110,Accident
1954_2,bettenhausen,kurtis_kraft,21,R,29,0.0,105,Wheel bearing
1954_2,webb,bromme,29,R,30,0.0,104,Fuel pump
1954_2,kladis,bromme,29,R,30,0.0,104,Fuel pump
1954_2,duncan,schroeder,26,R,31,0.0,101,Brakes
1954_2,fonder,schroeder,26,R,31,0.0,101,Brakes
1954_2,parsons,kurtis_kraft,15,R,32,0.0,79,Engine
1954_2,homeier,kurtis_kraft,18,R,33,0.0,74,Accident
1954_3,fangio,maserati,1,1,1,9.0,36,Finished
1954_3,trintignant,ferrari,6,2,2,6.0,36,Finished
1954_3,moss,maserati,9,3,3,4.0,35,+1 Lap
1954_3,gonzalez,ferrari,5,4,4,1.5,35,+1 Lap
1954_3,hawthorn,ferrari,5,4,4,1.5,35,+1 Lap
1954_3,andre_pilette,gordini,8,5,5,2.0,35,+1 Lap
1954_3,bira,maserati,13,6,6,0.0,35,+1 Lap
1954_3,mantovani,maserati,11,7,7,0.0,34,+2 Laps
1954_3,farina,ferrari,3,R,8,0.0,14,Ignition
1954_3,frere,gordini,10,R,9,0.0,14,Engine
1954_3,behra,gordini,7,R,10,0.0,12,Suspension
1954_3,marimon,maserati,4,R,11,0.0,3,Engine
1954_3,gonzalez,ferrari,2,R,12,0.0,1,Engine
1954_3,swaters,ferrari,14,R,13,0.0,1,Engine
1954_3,mieres,maserati,12,R,14,0.0,0,Heat shield fire
1954_4,fangio,mercedes,1,1,1,8.0,61,Finished
1954_4,kling,mercedes,2,2,2,6.0,61,Finished
1954_4,manzon,ferrari,12,3,3,4.0,60,+1 Lap
1954_4,bira,maserati,6,4,4,3.0,60,+1 Lap
1954_4,villoresi,maserati,14,5,5,2.0,58,+3 Laps
1954_4,behra,gordini,17,6,6,0.0,56,+5 Laps
1954_4,frere,gordini,19,R,7,0.0,50,Axle
1954_4,trintignant,ferrari,9,R,8,0.0,36,Engine
1954_4,rosier,ferrari,13,R,9,0.0,27,Engine
1954_4,marimon,maserati,5,R,10,0.0,27,Gearbox
1954_4,mieres,maserati,11,R,11,0.0,24,Engine
1954_4,wharton,maserati,16,R,12,0.0,19,Transmission
1955_1,fangio,mercedes,3,1,1,9.0,96,Finished
1955_1,farina,ferrari,1,2,2,2.0,96,Finished
1955_1,gonzalez,ferrari,1,2,2,2.0,96,Finished
1955_1,trintignant,ferrari,1,2,2,2.0,96,Finished
1955_1,maglioli,ferrari,5,3,3,1.33,94,+2 Laps
1955_1,farina,ferrari,5,3,3,1.33,94,+2 Laps
1955_1,trintignant,ferrari,5,3,3,1.33,94,+2 Laps
1955_1,herrmann,mercedes,10,4,4,1.0,94,+2 Laps
1955_1,moss,mercedes,10,4,4,1.0,94,+2 Laps
1955_1,kling,mercedes,10,4,4,1.0,94,+2 Laps
1955_1,mieres,maserati,16,5,5,2.0,91,+5 Laps
1955_1,schell,maserati,7,6,6,0.0,88,+8 Laps
1955_1,behra,maserati,7,6,6,0.0,88,+8 Laps
1955_1,schell,maserati,18,7,7,0.0,83,+13 Laps
1955_1,musso,maserati,18,7,7,0.0,83,+13 Laps
1955_1,mantovani,maserati,18,7,7,0.0,83,+13 Laps
1955_1,mantovani,maserati,19,R,8,0.0,54,Engine
1955_1,behra,maserati,19,R,8,0.0,54,Engine
1955_1,musso,maserati,19,R,8,0.0,54,Engine
1955_1,schell,maserati,20,R,9,0.0,54,Fuel pressure
1955_1,menditeguy,maserati,20,R,9,0.0,54,Fuel pressure
1955_1,bucci,maserati,20,R,9,0.0,54,Fuel pressure
1955_1,iglesias,gordini,17,R,10,0.0,38,Transmission
1955_1,trintignant,ferrari,14,R,11,0.0,36,Engine
1955_1,castellotti,lancia,12,R,12,0.0,35,Accident
1955_1,villoresi,lancia,12,R,12,0.0,35,Accident
1955_1,moss,mercedes,8,R,13,0.0,29,Fuel system
1955_1,uria,maserati,21,R,14,0.0,22,Out of fuel
1955_1,ascari,lancia,2,R,15,0.0,21,Accident
1955_1,bayol,gordini,15,R,16,0.0,7,Transmission
1955_1,behra,maserati,4,R,17,0.0,2,Accident
1955_1,kling,mercedes,6,R,18,0.0,2,Accident
1955_1,villoresi,lancia,11,R,19,0.0,2,Fuel leak
1955_1,birger,gordini,9,R,20,0.0,1,Accident
1955_1,menditeguy,maserati,13,R,21,0.0,1,Accident
1955_2,trintignant,ferrari,9,1,1,8.0,100,Finished
1955_2,castellotti,lancia,4,2,2,6.0,100,Finished
1955_2,perdisa,maserati,5,3,3,2.0,99,+1 Lap
1955_2,behra,maserati,5,3,3,2.0,99,+1 Lap
1955_2,farina,ferrari,14,4,4,3.0,99,+1 Lap
1955_2,villoresi,lancia,7,5,5,2.0,99,+1 Lap
1955_2,chiron,lancia,19,6,6,0.0,95,+5 Laps
1955_2,pollet,gordini,20,7,7,0.0,91,+9 Laps
1955_2,frere,ferrari,15,8,8,0.0,86,+14 Laps
1955_2,taruffi,ferrari,15,8,8,0.0,86,+14 Laps
1955_2,moss,mercedes,3,9,9,0.0,81,+19 Laps
1955_2,behra,maserati,11,R,10,0.0,86,Spun off
1955_2,perdisa,maserati,11,R,10,0.0,86,Spun off
1955_2,ascari,lancia,2,R,11,0.0,80,Accident
1955_2,schell,ferrari,18,R,12,0.0,68,Engine
1955_2,mieres,maserati,6,R,13,0.0,64,Transmission
1955_2,bayol,gordini,16,R,14,0.0,63,Transmission
1955_2,fangio,mercedes,1,R,15,1.0,49,Transmission
1955_2,manzon,gordini,13,R,16,0.0,38,Gearbox
1955_2,simon,mercedes,10,R,17,0.0,24,Engine
1955_2,hawthorn,vanwall,12,R,18,0.0,22,Throttle
1955_2,rosier,maserati,17,R,19,0.0,8,Fuel leak
1955_2,musso,maserati,8,R,20,0.0,7,Transmission
1955_3,sweikert,kurtis_kraft,14,1,1,8.0,200,Finished
1955_3,paul_russo,kurtis_kraft,2,2,2,3.0,200,Finished
1955_3,bettenhausen,kurtis_kraft,2,2,2,3.0,200,Finished
1955_3,davies,kurtis_kraft,10,3,3,4.0,200,Finished
1955_3,thomson,kuzma,33,4,4,3.0,200,Finished
1955_3,faulkner,kurtis_kraft,7,5,5,1.0,200,Finished
1955_3,homeier,kurtis_kraft,7,5,5,1.0,200,Finished
1955_3,linden,kurtis_kraft,8,6,6,0.0,200,Finished
1955_3,herman,kurtis_kraft,16,7,7,0.0,200,Finished
1955_3,connor,kurtis_kraft,19,8,8,0.0,200,Finished
1955_3,daywalt,kurtis_kraft,17,9,9,0.0,200,Finished
1955_3,flaherty,kurtis_kraft,12,10,10,0.0,200,Finished
1955_3,darter,kuzma,18,11,11,0.0,197,+3 Laps
1955_3,weyant,kurtis_kraft,25,12,12,0.0,196,+4 Laps
1955_3,johnson,trevis,32,13,13,0.0,196,+4 Laps
1955_3,rathmann,epperly,20,14,14,0.0,191,+9 Laps
1955_3,freeland,phillips,21,R,15,0.0,178,Transmission
1955_3,niday,kurtis_kraft,9,R,16,0.0,170,Accident
1955_3,cross,kurtis_kraft,24,R,17,0.0,168,Engine
1955_3,templeman,trevis,31,R,18,0.0,142,Transmission
1955_3,hanks,kurtis_kraft,6,R,19,0.0,134,Transmission
1955_3,andrews,schroeder,28,R,20,0.0,120,Fuel pump
1955_3,parsons,kurtis_kraft,27,R,21,0.0,119,Magneto
1955_3,russo,pawl,13,R,22,0.0,112,Ignition
1955_3,ray_crawford,kurtis_kraft,23,R,23,0.0,111,Engine
1955_3,bryan,kuzma,11,R,24,0.0,90,Fuel pump
1955_3,vukovich,kurtis_kraft,5,R,25,1.0,56,Accident
1955_3,mcgrath,kurtis_kraft,3,R,26,0.0,54,Magneto
1955_3,keller,kurtis_kraft,22,R,27,0.0,54,Accident
1955_3,ward,kuzma,30,R,28,0.0,53,Accident
1955_3,boyd,kurtis_kraft,26,R,29,0.0,53,Accident
1955_3,elisian,kurtis_kraft,29,R,30,0.0,53,Retired
1955_3,hoyt,stevens,1,R,31,0.0,40,Oil leak
1955_3,agabashian,kurtis_kraft,4,R,32,0.0,39,Spun off
1955_3,reece,pankratz,15,R,33,0.0,10,Engine
1955_4,fangio,mercedes,2,1,1,9.0,36,Finished
1955_4,moss,mercedes,3,2,2,6.0,36,Finished
1955_4,farina,ferrari,4,3,3,4.0,36,Finished
1955_4,frere,ferrari,8,4,4,3.0,36,Finished
1955_4,mieres,maserati,13,5,5,1.0,35,+1 Lap
1955_4,behra,maserati,13,5,5,1.0,35,+1 Lap
1955_4,trintignant,ferrari,10,6,6,0.0,35,+1 Lap
1956_1,fangio,ferrari,3,1,1,5.0,98,Finished
1956_1,musso,ferrari,3,1,1,4.0,98,Finished
1956_1,behra,maserati,4,2,2,6.0,98,Finished
1956_1,hawthorn,maserati,8,3,3,4.0,96,+2 Laps
1956_1,landi,maserati,11,4,4,1.5,92,+6 Laps
1956_1,gerini,maserati,11,4,4,1.5,92,+6 Laps
1956_1,gendebien,ferrari,10,5,5,2.0,91,+7 Laps
1956_1,oscar_gonzalez,maserati,13,6,6,0.0,88,+10 Laps
1956_1,uria,maserati,13,6,6,0.0,88,+10 Laps
1956_1,moss,maserati,7,R,7,0.0,81,Engine
1956_1,collins,ferrari,9,R,8,0.0,58,Accident
1956_1,piotti,maserati,12,R,9,0.0,57,Accident
1956_1,menditeguy,maserati,6,R,10,0.0,42,Halfshaft
1956_1,castellotti,ferrari,2,R,11,0.0,40,Gearbox
1956_1,gonzalez,maserati,5,R,12,0.0,24,Engine
1956_1,fangio,ferrari,1,R,13,0.0,22,Fuel pump
1956_2,moss,maserati,2,1,1,8.0,100,Finished
1956_2,fangio,ferrari,9,2,2,4.0,100,Finished
1956_2,collins,ferrari,9,2,2,3.0,100,Finished
1956_2,behra,maserati,4,3,3,4.0,99,+1 Lap
1956_2,castellotti,ferrari,1,4,4,1.5,99,+1 Lap
1956_2,fangio,ferrari,1,4,4,1.5,99,+1 Lap
1956_2,ramos,gordini,14,5,5,2.0,93,+7 Laps
1956_2,bayol,gordini,11,6,6,0.0,88,+12 Laps
1956_2,andre_pilette,gordini,11,6,6,0.0,88,+12 Laps
1956_2,perdisa,maserati,7,7,7,0.0,86,+14 Laps
1956_2,gould,maserati,16,8,8,0.0,85,+15 Laps
1956_2,manzon,gordini,12,R,9,0.0,90,Accident
1956_2,rosier,maserati,15,R,10,0.0,72,Engine
1956_2,castellotti,ferrari,3,R,11,0.0,14,Clutch
1956_2,trintignant,vanwall,6,R,12,0.0,13,Overheating
1956_2,schell,vanwall,5,R,13,0.0,2,Accident
1956_2,musso,ferrari,8,R,14,0.0,2,Accident
1956_2,hawthorn,brm,0,W,16,0.0,0,Engine
1956_2,brooks,brm,0,W,17,0.0,0,Engine
1956_2,chiron,maserati,0,W,18,0.0,0,Engine
1956_3,flaherty,watson,1,1,1,8.0,200,Finished
1956_3,hanks,kurtis_kraft,13,2,2,6.0,200,Finished
1956_3,freeland,phillips,26,3,3,4.0,200,Finished
1956_3,parsons,kurtis_kraft,6,4,4,3.0,200,Finished
1956_3,dick_rathmann,kurtis_kraft,4,5,5,2.0,200,Finished
1956_3,sweikert,kuzma,10,6,6,0.0,200,Finished
1956_3,veith,kurtis_kraft,23,7,7,0.0,200,Finished
1956_3,ward,kurtis_kraft,15,8,8,0.0,200,Finished
1956_3,reece,lesovsky,21,9,9,0.0,200,Finished
1956_3,griffith,stevens,30,10,10,0.0,199,+1 Lap
1956_3,hartley,kuzma,22,11,11,0.0,196,+4 Laps
1956_3,agabashian,kurtis_kraft,7,12,12,0.0,196,+4 Laps
1956_3,christie,kurtis_kraft,25,13,13,0.0,196,+4 Laps
1956_3,keller,kurtis_kraft,28,14,14,0.0,195,+5 Laps
1956_3,johnson,kuzma,32,15,15,0.0,195,+5 Laps
1956_3,garrett,kuzma,29,16,16,0.0,194,+6 Laps
1956_3,dinsmore,kurtis_kraft,33,17,17,0.0,191,+9 Laps
1956_3,connor,kurtis_kraft,3,18,18,0.0,187,+13 Laps
1956_3,bryan,kuzma,19,19,19,0.0,185,+15 Laps
1956_3,rathmann,kurtis_kraft,2,R,20,0.0,175,Engine
1956_3,tolan,kurtis_kraft,31,R,21,0.0,173,Engine
1956_3,bettenhausen,kurtis_kraft,5,R,22,0.0,160,Accident
1956_3,elisian,kurtis_kraft,14,R,23,0.0,160,Brakes
1956_3,russo,kurtis_kraft,14,R,23,0.0,160,Brakes
1956_3,daywalt,kurtis_kraft,16,R,24,0.0,134,Accident
1956_3,turner,kurtis_kraft,24,R,25,0.0,131,Engine
1956_3,andrews,kurtis_kraft,20,R,26,0.0,94,Transmission
1956_3,linden,kurtis_kraft,9,R,27,0.0,90,Oil leak
1956_3,herman,kurtis_kraft,27,R,28,0.0,74,Accident
1956_3,ray_crawford,kurtis_kraft,17,R,29,0.0,49,Accident
1956_3,boyd,kurtis_kraft,12,R,30,0.0,35,Oil leak
1956_3,ruttman,kurtis_kraft,11,R,31,0.0,22,Spun off
1956_3,thomson,kuzma,18,R,32,0.0,22,Spun off
1956_3,paul_russo,kurtis_kraft,8,R,33,1.0,21,Accident
1956_4,collins,ferrari,3,1,1,8.0,36,Finished
1956_4,frere,ferrari,8,2,2,6.0,36,Finished
1956_4,perdisa,maserati,9,3,3,2.0,36,Finished
1956_4,moss,maserati,9,3,3,3.0,36,Finished
1956_4,schell,vanwall,6,4,4,3.0,35,+1 Lap
1956_4,villoresi,maserati,11,5,5,2.0,34,+2 Laps
1956_4,andre_pilette,ferrari,16,6,6,0.0,33,+3 Laps
1956_4,behra,maserati,4,7,7,0.0,33,+3 Laps
1956_4,rosier,maserati,10,8,8,0.0,33,+3 Laps
1956_4,fangio,ferrari,1,R,9,0.0,23,Transmission
1956_4,trintignant,vanwall,7,R,10,0.0,11,Fuel system
1956_4,moss,maserati,2,R,11,0.0,10,Wheel
1956_4,castellotti,ferrari,5,R,12,0.0,10,Transmission
1956_4,scotti,connaught,12,R,13,0.0,10,Engine
1956_4,gould,maserati,15,R,14,0.0,2,Gearbox
1956_4,godia,maserati,13,R,15,0.0,0,Accident
1956_5,collins,ferrari,3,1,1,8.0,61,Finished
1956_5,castellotti,ferrari,2,2,2,6.0,61,Finished
1956_5,behra,maserati,7,3,3,4.0,61,Finished
1956_5,fangio,ferrari,1,4,4,4.0,61,Finished
1956_5,moss,maserati,13,5,5,1.0,59,+2 Laps
1956_5,perdisa,maserati,13,5,5,1.0,59,+2 Laps
1956_5,rosier,maserati,12,6,6,0.0,58,+3 Laps
1956_5,godia,maserati,17,7,7,0.0,57,+4 Laps
1956_5,ramos,gordini,14,8,8,0.0,57,+4 Laps
1956_5,manzon,gordini,15,9,9,0.0,56,+5 Laps
1956_5,hawthorn,vanwall,6,10,10,0.0,56,+5 Laps
1956_5,schell,vanwall,6,10,10,0.0,56,+5 Laps
1956_5,andre_pilette,gordini,19,11,11,0.0,55,+6 Laps
1956_5,simon,maserati,20,R,12,0.0,41,Engine
1957_1,fangio,maserati,2,1,1,8.0,100,Finished
1957_1,behra,maserati,3,2,2,6.0,100,Finished
1957_1,menditeguy,maserati,8,3,3,4.0,99,+1 Lap
1957_1,schell,maserati,9,4,4,3.0,98,+2 Laps
1957_1,portago,ferrari,10,5,5,1.0,98,+2 Laps
1957_1,gonzalez,ferrari,10,5,5,1.0,98,+2 Laps
1957_1,trips,ferrari,11,6,6,0.0,98,+2 Laps
1957_1,collins,ferrari,11,6,6,0.0,98,+2 Laps
1957_1,perdisa,ferrari,11,6,6,0.0,98,+2 Laps
1957_1,bonnier,maserati,13,7,7,0.0,95,+5 Laps
1957_1,moss,maserati,1,8,8,1.0,93,+7 Laps
1957_1,tomaso,ferrari,12,9,9,0.0,91,+9 Laps
1957_1,piotti,maserati,14,10,10,0.0,90,+10 Laps
1957_1,castellotti,ferrari,4,R,11,0.0,75,Wheel
1957_1,hawthorn,ferrari,7,R,12,0.0,35,Clutch
1957_1,musso,ferrari,6,R,13,0.0,31,Clutch
1957_1,collins,ferrari,5,R,14,0.0,26,Clutch
1957_2,fangio,maserati,1,1,1,9.0,105,Finished
1957_2,brooks,vanwall,4,2,2,6.0,105,Finished
1957_2,gregory,maserati,10,3,3,4.0,103,+2 Laps
1957_2,lewis-evans,connaught,13,4,4,3.0,102,+3 Laps
1957_2,trintignant,ferrari,6,5,5,2.0,100,+5 Laps
1957_2,jack_brabham,cooper,15,6,6,0.0,100,+5 Laps
1957_2,hawthorn,ferrari,9,R,7,0.0,95,Engine
1957_2,trips,ferrari,9,R,7,0.0,95,Engine
1957_2,schell,maserati,14,R,8,0.0,64,Oil leak
1957_2,scarlatti,maserati,14,R,8,0.0,64,Oil leak
1957_2,flockhart,brm,11,R,9,0.0,60,Engine
1957_2,menditeguy,maserati,7,R,10,0.0,51,Spun off
1957_2,bueb,connaught,16,R,11,0.0,47,Fuel leak
1957_2,schell,maserati,8,R,12,0.0,23,Suspension
1957_2,gould,maserati,12,R,13,0.0,10,Accident
1957_2,collins,ferrari,2,R,14,0.0,4,Accident
1957_2,moss,vanwall,3,R,15,0.0,4,Accident
1957_2,hawthorn,ferrari,5,R,16,0.0,4,Accident
1957_3,hanks,epperly,13,1,1,8.0,200,Finished
1957_3,rathmann,epperly,32,2,2,7.0,200,Finished
1957_3,bryan,kuzma,15,3,3,4.0,200,Finished
1957_3,paul_russo,kurtis_kraft,10,4,4,3.0,200,Finished
1957_3,linden,kurtis_kraft,12,5,5,2.0,200,Finished
1957_3,boyd,kurtis_kraft,5,6,6,0.0,200,Finished
1957_3,teague,kurtis_kraft,28,7,7,0.0,200,Finished
1957_3,connor,kurtis_kraft,1,8,8,0.0,200,Finished
1957_3,veith,phillips,16,9,9,0.0,200,Finished
1957_3,hartley,lesovsky,14,10,10,0.0,200,Finished
1957_3,turner,kurtis_kraft,19,11,11,0.0,200,Finished
1957_3,thomson,kuzma,11,12,12,0.0,199,+1 Lap
1957_3,christie,kurtis_kraft,33,13,13,0.0,197,+3 Laps
1957_3,weyant,kuzma,25,14,14,0.0,196,+4 Laps
1957_3,bettenhausen,kurtis_kraft,22,15,15,0.0,195,+5 Laps
1957_3,parsons,kurtis_kraft,17,16,16,0.0,195,+5 Laps
1957_3,freeland,kurtis_kraft,21,17,17,0.0,192,+8 Laps
1957_3,reece,kurtis_kraft,6,R,18,0.0,182,Throttle
1957_3,edmunds,kurtis_kraft,27,R,19,0.0,170,Spun off
1957_3,tolan,kurtis_kraft,31,R,20,0.0,138,Clutch
1957_3,herman,dunn,30,R,21,0.0,111,Accident
1957_3,agabashian,kurtis_kraft,4,R,22,0.0,107,Fuel leak
1957_3,sachs,kuzma,2,R,23,0.0,105,Fuel leak
1957_3,magill,kurtis_kraft,18,R,24,0.0,101,Accident
1957_3,johnson,kurtis_kraft,20,R,25,0.0,93,Wheel bearing
1957_3,cheesbourg,kurtis_kraft,23,R,26,0.0,81,Fuel leak
1957_3,keller,kurtis_kraft,8,R,27,0.0,75,Accident
1957_3,daywalt,kurtis_kraft,29,R,28,0.0,53,Accident
1957_3,elisian,kurtis_kraft,7,R,29,0.0,51,Retired
1957_3,ward,lesovsky,24,R,30,0.0,27,Turbo
1957_3,ruttman,watson,3,R,31,0.0,13,Engine
1957_3,russo,kurtis_kraft,26,R,32,0.0,0,Accident
1957_3,george,kurtis_kraft,9,R,33,0.0,0,Accident
1957_4,fangio,maserati,1,1,1,8.0,77,Finished
1957_4,musso,ferrari,3,2,2,7.0,77,Finished
1957_4,collins,ferrari,5,3,3,4.0,77,Finished
1957_4,hawthorn,ferrari,7,4,4,3.0,76,+1 Lap
1957_4,schell,maserati,4,5,5,2.0,70,+7 Laps
1957_4,behra,maserati,2,6,6,0.0,69,+8 Laps
1957_4,jack_brabham,cooper,15,7,7,0.0,68,+9 Laps
1957_4,macdowel,cooper,15,7,7,0.0,68,+9 Laps
1957_4,menditeguy,maserati,9,R,8,0.0,30,Engine
1957_4,lewis-evans,vanwall,10,R,9,0.0,30,Steering
1957_4,salvadori,vanwall,6,R,10,0.0,25,Engine
1957_4,mackay-fraser,brm,12,R,11,0.0,24,Transmission
1957_4,trintignant,ferrari,8,R,12,0.0,23,Electrical
1957_4,jack_brabham,cooper,13,R,13,0.0,4,Accident
1957_4,gould,maserati,14,R,14,0.0,4,Halfshaft
1957_4,flockhart,brm,11,R,15,0.0,2,Accident
1957_5,brooks,vanwall,3,1,1,4.0,90,Finished
1957_5,moss,vanwall,3,1,1,5.0,90,Finished
1957_5,musso,ferrari,10,2,2,6.0,90,Finished
1957_5,hawthorn,ferrari,5,3,3,4.0,90,Finished
1957_5,collins,ferrari,9,4,4,0.0,88,+2 Laps
1957_5,trintignant,ferrari,9,4,4,3.0,88,+2 Laps
1957_5,salvadori,cooper,15,5,5,2.0,85,+5 Laps
1957_5,gerard,cooper,18,6,6,0.0,82,+8 Laps
1957_5,lewis-evans,vanwall,6,7,7,0.0,82,+8 Laps
1957_5,bueb,maserati,19,8,8,0.0,71,+19 Laps
1957_5,jack_brabham,cooper,13,R,9,0.0,74,Clutch
1957_5,behra,maserati,2,R,10,0.0,69,Clutch
1957_5,collins,ferrari,8,R,11,0.0,53,Water leak
1957_5,brooks,vanwall,1,R,12,0.0,51,Engine
1957_5,moss,vanwall,1,R,12,0.0,51,Engine
1957_5,fangio,maserati,4,R,13,0.0,49,Engine
1958_1,moss,cooper,7,1,1,8.0,80,Finished
1958_1,musso,ferrari,5,2,2,6.0,80,Finished
1958_1,hawthorn,ferrari,2,3,3,4.0,80,Finished
1958_1,fangio,maserati,1,4,4,4.0,80,Finished
1958_1,behra,maserati,4,5,5,2.0,78,+2 Laps
1958_1,schell,maserati,8,6,6,0.0,77,+3 Laps
1958_1,menditeguy,maserati,6,7,7,0.0,76,+4 Laps
1958_1,godia,maserati,9,8,8,0.0,75,+5 Laps
1958_1,gould,maserati,10,9,9,0.0,71,+9 Laps
1958_1,collins,ferrari,3,R,10,0.0,0,Halfshaft
1958_2,trintignant,cooper,5,1,1,8.0,100,Finished
1958_2,musso,ferrari,10,2,2,6.0,100,Finished
1958_2,collins,ferrari,9,3,3,4.0,100,Finished
1958_2,jack_brabham,cooper,3,4,4,3.0,97,+3 Laps
1958_2,schell,brm,12,5,5,2.0,91,+9 Laps
1958_2,allison,team_lotus,13,6,6,0.0,87,+13 Laps
1958_2,trips,ferrari,11,R,7,0.0,91,Engine
1958_2,bonnier,maserati,16,R,8,0.0,71,Accident
1958_2,hill,team_lotus,15,R,9,0.0,69,Halfshaft
1958_2,salvadori,cooper,4,R,10,0.0,56,Gearbox
1958_2,hawthorn,ferrari,6,R,11,1.0,47,Fuel pump
1958_2,moss,vanwall,8,R,12,0.0,38,Engine
1958_2,behra,brm,2,R,13,0.0,29,Brakes
1958_2,scarlatti,maserati,14,R,14,0.0,28,Engine
1958_2,brooks,vanwall,1,R,15,0.0,22,Engine
1958_2,lewis-evans,vanwall,7,R,16,0.0,11,Overheating
1958_3,moss,vanwall,2,1,1,9.0,75,Finished
1958_3,schell,brm,7,2,2,6.0,75,Finished
1958_3,behra,brm,4,3,3,4.0,75,Finished
1958_3,salvadori,cooper,9,4,4,3.0,74,+1 Lap
1958_3,hawthorn,ferrari,6,5,5,2.0,74,+1 Lap
1958_3,allison,team_lotus,11,6,6,0.0,73,+2 Laps
1958_3,musso,ferrari,12,7,7,0.0,73,+2 Laps
1958_3,jack_brabham,cooper,5,8,8,0.0,73,+2 Laps
1958_3,trintignant,cooper,8,9,9,0.0,72,+3 Laps
1958_3,bonnier,maserati,15,10,10,0.0,71,+4 Laps
1958_3,beaufort,porsche,17,11,11,0.0,69,+6 Laps
1958_3,scarlatti,maserati,16,R,12,0.0,52,Halfshaft
1958_3,lewis-evans,vanwall,1,R,13,0.0,46,Engine
1958_3,hill,team_lotus,13,R,14,0.0,40,Overheating
1958_3,collins,ferrari,10,R,15,0.0,32,Gearbox
1958_3,gregory,maserati,14,R,16,0.0,16,Fuel pump
1958_3,brooks,vanwall,3,R,17,0.0,13,Halfshaft
1958_3,gould,maserati,0,W,18,0.0,0,Withdrew
1958_4,bryan,epperly,7,1,1,8.0,200,Finished
1958_4,george_amick,epperly,25,2,2,6.0,200,Finished
1958_4,boyd,kurtis_kraft,8,3,3,4.0,200,Finished
1958_4,bettenhausen,epperly,9,4,4,4.0,200,Finished
1958_4,rathmann,epperly,20,5,5,2.0,200,Finished
1958_4,reece,watson,3,6,6,0.0,200,Finished
1958_4,freeland,phillips,13,7,7,0.0,200,Finished
1958_4,larson,watson,19,8,8,0.0,200,Finished
1958_4,johnson,kurtis_kraft,26,9,9,0.0,200,Finished
1958_4,cheesbourg,kurtis_kraft,33,10,10,0.0,200,Finished
1958_4,keller,kurtis_kraft,21,11,11,0.0,200,Finished
1958_4,parsons,kurtis_kraft,6,12,12,0.0,200,Finished
1958_4,tolan,kuzma,30,13,13,0.0,200,Finished
1958_4,christie,kurtis_kraft,17,R,14,0.0,189,Spun off
1958_4,dempsey_wilson,kuzma,32,R,15,0.0,151,Heat shield fire
1958_4,foyt,kuzma,12,R,16,0.0,148,Spun off
1958_4,magill,kurtis_kraft,31,D,17,0.0,136,Disqualified
1958_4,paul_russo,kurtis_kraft,14,R,18,0.0,122,Throttle
1958_4,templeman,kurtis_kraft,23,R,19,0.0,116,Brakes
1958_4,ward,lesovsky,11,R,20,0.0,93,Magneto
1958_4,garrett,kurtis_kraft,15,R,21,0.0,80,Magneto
1958_4,sachs,kuzma,18,R,22,0.0,68,Transmission
1958_4,thomson,kurtis_kraft,22,R,23,0.0,52,Steering
1958_4,weyant,dunn,29,R,24,0.0,38,Accident
1958_4,turner,lesovsky,10,R,25,0.0,21,Fuel pump
1958_4,veith,kurtis_kraft,4,R,26,0.0,1,Accident
